SK_ID_CURR,TARGET,EXT_SOURCE_3,EXT_SOURCE_2,EXT_SOURCE_1,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,CC_CNT_DRAWINGS_CURRENT_MAX,BURO_DAYS_CREDIT_MEAN,CC_AMT_BALANCE_MEAN,CC_CNT_DRAWINGS_CURRENT_MEAN,BURO_MONTHS_BALANCE_SIZE_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,DAYS_BIRTH,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_DAYS_CREDIT_MIN,DAYS_EMPLOYED,PREV_CODE_REJECT_REASON_XAP_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,CC_AMT_BALANCE_MAX,DAYS_EMPLOYED_PERC,ACTIVE_MONTHS_BALANCE_SIZE_MEAN,REFUSED_DAYS_DECISION_MAX,CC_AMT_BALANCE_MIN,ACTIVE_DAYS_CREDIT_MEAN,CC_CNT_DRAWINGS_ATM_CURRENT_MAX,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,CC_CNT_DRAWINGS_CURRENT_VAR,CC_MONTHS_BALANCE_MIN,BURO_STATUS_1_MEAN_MEAN,CC_CNT_DRAWINGS_ATM_CURRENT_VAR,ACTIVE_DAYS_CREDIT_MAX
101405,0,0.4974688893052743,0.5754707448786739,0.7325607282964622,0.34375,10.0,-1685.142857142857,134360.2265625,0.6145833333333334,43.35714285714285,0.8571428571428571,-11686,0.1428571428571428,0.1428571428571428,-2912.0,-2753.0,0.8571428571428571,-882.2857142857143,191355.525,0.2355810371384562,8.0,-2410.0,0.0,-215.5,8.0,0.8571428571428571,2.597258771929825,-96.0,0.0168483939722925,1.154276315789473,-215.0
101447,0,0.5531646987710016,0.2498387187994675,0.2826947000851005,1.25,10.0,-472.0,21764.22967741936,1.4516129032258065,16.0,0.0,-14034,0.2777777777777778,1.0,-707.0,-1980.0,0.7222222222222222,-108.5,69385.32,0.1410859341598974,16.0,-1265.0,0.0,-472.0,5.0,0.7222222222222222,4.855913978494623,-32.0,0.0208333333333333,2.4166666666666665,-237.0
101455,0,0.4329616670974407,0.3342709979924265,0.321504659374288,0.2352941176470588,4.0,-1075.5,51785.7525,0.2352941176470588,36.0,0.0,-9790,0.2,1.0,-1510.0,-1011.0,0.8,-9.0,165018.195,0.1032686414708886,36.0,-367.0,0.0,-1075.5,4.0,0.7,0.5490196078431371,-34.0,0.0,0.5490196078431371,-641.0
101485,0,0.5656079814115492,0.6083019440819857,0.3719247462489171,1.4615384615384617,11.0,-826.3636363636364,164984.18785714285,2.571428571428572,13.181818181818182,0.9090909090909092,-11425,0.25,0.0909090909090909,-1782.0,-2388.0,0.6666666666666666,-611.4545454545455,234693.585,0.209015317286652,8.0,-490.0,0.0,-217.0,4.0,0.5,8.725274725274724,-14.0,0.0067296340023612,1.7692307692307692,-217.0
101534,0,0.501075160239048,0.6863023931962224,0.6444343153734804,0.4456521739130434,14.0,-1017.0,67153.28184782609,0.4456521739130434,33.75,0.5,-21780,0.5,0.5,-1642.0,-1179.0,0.5,-300.0,181985.13,0.0541322314049586,22.0,-1974.0,0.0,-655.0,14.0,0.25,3.282728141423793,-94.0,0.0,3.282728141423793,-206.0
101773,0,0.5136937663039473,0.233755206951475,0.1650346595815533,0.1894736842105263,5.0,-1293.3333333333333,33488.61347368421,0.2,43.0,0.6666666666666666,-14153,0.25,0.3333333333333333,-2785.0,-180.0,0.75,-760.7333333333333,94413.24,0.0127181516286299,35.4,-159.0,0.0,-1059.4,4.0,0.75,0.4170212765957447,-95.0,0.0027994227994227,0.3254199328107501,-104.0
101981,1,0.2405414172860865,0.711347182362802,0.2090498374051232,0.0512820512820512,2.0,-653.7894736842105,24530.69111111111,0.0493827160493827,10.0,0.4210526315789473,-13274,0.2,0.5789473684210527,-1572.0,-2041.0,0.8,-268.94736842105266,143398.26,0.1537592285671237,6.363636363636363,-459.0,0.0,-420.09090909090907,2.0,0.8,0.0725308641975308,-82.0,0.0,0.0752580752580752,-12.0
102138,0,0.2837118826350007,0.718836053974528,0.7267510046459557,0.1354166666666666,4.0,-1699.8125,37061.949375,0.2291666666666666,54.0,0.6875,-22487,0.1818181818181818,0.3125,-2868.0,-1215.0,0.8181818181818182,-1152.125,190455.48,0.054031218037088,28.0,-334.0,0.0,-838.0,2.0,0.7272727272727273,0.4311403508771929,-96.0,0.0,0.2025219298245614,-125.0
102217,1,0.2622489709189549,0.3123559544903636,0.4391563057424766,1.3333333333333333,25.0,-870.3333333333334,52105.52942307693,1.0384615384615383,28.33333333333333,0.6666666666666666,-13183,0.3142857142857143,0.3333333333333333,-1837.0,-808.0,0.6571428571428571,-248.16666666666663,331907.715,0.0612910566638853,19.0,-28.0,0.0,-576.5,4.0,0.2857142857142857,22.58672699849171,-43.0,0.0541847041847041,2.5,-481.0
102246,0,0.445396241560834,0.665781015977692,0.5153124835096117,1.205128205128205,7.0,-1352.7142857142858,165189.2619230769,1.205128205128205,41.5,0.7857142857142857,-14345,0.1818181818181818,0.2142857142857142,-2635.0,-6289.0,0.8181818181818182,-736.7142857142857,286064.64,0.4384105960264901,29.0,-360.0,0.0,-862.0,7.0,0.3636363636363636,2.736596736596737,-78.0,0.0,2.736596736596737,-352.0
102311,0,0.5726825047161584,0.7322888040383413,0.6249220551775649,0.8571428571428571,17.0,-1323.428571428571,219198.1275,2.9285714285714284,37.71428571428572,0.5714285714285714,-14327,0.125,0.4285714285714285,-2466.0,-1422.0,0.875,-456.7142857142857,824154.075,0.099253158372304,30.0,-159.0,0.0,-1010.6666666666666,4.0,0.375,28.53296703296703,-14.0,0.2514158380311852,2.901098901098901,-159.0
102375,0,0.3825018041447388,0.4742918961825186,0.656186914823128,0.3636363636363636,5.0,-623.0,150294.3934090909,1.2727272727272727,15.0,0.5,-18980,0.0555555555555555,0.5,-705.0,-2608.0,0.9444444444444444,-111.0,347794.695,0.1374077976817702,18.0,-1034.0,0.0,-541.0,3.0,0.8888888888888888,2.493506493506493,-22.0,0.0,0.7186147186147187,-541.0
102542,0,0.5424451438613613,0.6811148887787412,0.5676995645278953,0.0,2.0,-418.3333333333333,16442.521875,0.75,12.833333333333334,0.1666666666666666,-13888,0.0833333333333333,0.8333333333333334,-608.0,-5200.0,0.9166666666666666,-67.33333333333333,26702.865,0.3744239631336405,12.2,-997.0,0.0,-380.4,0.0,0.9166666666666666,0.7857142857142857,-8.0,0.0392156862745098,0.0,-234.0
102548,0,0.6413682574954046,0.7175348435637643,0.5126163338457335,0.0,0.0,-1154.642857142857,2.18015625,0.0,20.214285714285715,0.7142857142857143,-15941,0.1428571428571428,0.2857142857142857,-2413.0,-5830.0,0.8571428571428571,-525.9285714285714,209.295,0.3657236057963741,21.25,-2596.0,0.0,-883.0,0.0,0.8571428571428571,0.0,-96.0,0.0,0.0,-485.0
102842,0,0.1528662291550415,0.7139578541562436,0.6599124145005714,0.735632183908046,12.0,-1218.6,113157.18931034484,0.735632183908046,31.466666666666665,0.5333333333333333,-19293,0.2222222222222222,0.4666666666666667,-2822.0,-2990.0,0.7777777777777778,-920.9333333333332,278169.255,0.1549784896076297,16.0,-843.0,0.0,-469.2857142857143,12.0,0.7777777777777778,4.359529537556801,-87.0,0.0,4.359529537556801,-19.0
103055,0,0.2340151665320674,0.6058712342897806,0.4158544392854678,0.0869565217391304,4.0,-925.6470588235294,11660.843152173911,0.0869565217391304,19.41176470588235,0.4705882352941176,-16018,0.1538461538461538,0.5294117647058824,-2668.0,-2841.0,0.8461538461538461,-400.4705882352941,116348.94,0.1773629666625046,13.666666666666666,-18.0,0.0,-536.3333333333334,4.0,0.3846153846153846,0.2780697563306259,-92.0,0.0,0.2780697563306259,-117.0
103061,0,0.0005272652387098,0.5834584388491859,0.3001907615417988,1.1666666666666667,12.0,-2087.75,145696.01,1.3333333333333333,30.5,0.5,-11757,0.2857142857142857,0.5,-2829.0,-778.0,0.7142857142857143,-354.25,284740.245,0.0661733435400187,19.0,-574.0,0.0,-1598.5,9.0,0.2857142857142857,10.941176470588236,-19.0,0.0032467532467532,7.676470588235294,-572.0
103273,0,0.501075160239048,0.5144468662626958,0.26022974507445,0.3863636363636363,11.0,-1106.0,105718.87227272728,1.0454545454545454,30.8,0.9,-10681,0.1428571428571428,0.1,-1866.0,-2152.0,0.8571428571428571,-683.1,425048.175,0.2014792622413631,39.0,-1277.0,0.0,-1165.0,4.0,0.5714285714285714,6.369978858350951,-45.0,0.005,0.9867864693446088,-1165.0
103411,0,0.3656165070113335,0.5526057559015506,0.6999495171220236,0.776595744680851,10.0,-862.2222222222222,158142.29115789474,0.8105263157894737,24.11111111111111,0.4444444444444444,-18612,0.25,0.5555555555555556,-1840.0,-942.0,0.75,-252.55555555555557,445978.08,0.0506125080593165,21.6,-517.0,0.0,-865.8,8.0,0.625,2.34669652855543,-96.0,0.0,1.9388011896591169,-462.0
103444,0,0.7700870700124128,0.775710152979941,0.8299335925972424,0.1428571428571428,17.0,-1675.375,29632.551428571427,5.571428571428571,41.125,0.5,-12765,0.2222222222222222,0.375,-2683.0,-741.0,0.7777777777777778,-1023.375,85684.005,0.0580493537015276,37.0,-646.0,0.0,-1109.6666666666667,1.0,0.4444444444444444,37.61904761904762,-8.0,0.0,0.1428571428571428,-814.0
103497,0,0.3031463744186309,0.6571039841587661,0.7392808072974515,0.1645569620253164,8.0,-1128.0,72684.35430379747,0.1772151898734177,13.5,0.6666666666666666,-19384,0.1111111111111111,0.3333333333333333,-1618.0,-2118.0,0.8888888888888888,-299.5,184133.97,0.1092653735039207,17.0,-148.0,0.0,-503.5,7.0,0.5555555555555556,0.8912690684842587,-79.0,0.0,0.7033430704316781,-144.0
103522,0,0.4561097392782771,0.4846119666467224,0.0626709942533566,2.8666666666666667,14.0,-688.4,310041.99600000004,4.466666666666667,17.4,0.4,-10037,0.25,0.6,-982.0,-2213.0,0.75,-301.4,374809.095,0.2204842084288134,16.666666666666668,-4.0,93981.825,-603.0,10.0,0.375,15.83809523809524,-15.0,0.0583333333333333,8.695238095238095,-353.0
103657,0,0.3556387169923543,0.701341904905969,0.6970230530706448,0.2941176470588235,13.0,-925.6666666666666,162383.91220588234,2.4705882352941178,15.666666666666666,0.5555555555555556,-11133,0.5,0.4444444444444444,-2554.0,-1159.0,0.5,-646.5555555555555,459115.335,0.1041049133207581,7.25,-1267.0,0.0,-263.5,3.0,0.5,12.256684491978609,-36.0,0.0088888888888888,0.5169340463458112,-89.0
103710,0,0.1595195404777181,0.5213644289717307,0.7924785884689072,0.09375,4.0,-933.9444444444443,15609.579375,0.2395833333333333,21.88888888888889,0.6666666666666666,-19730,0.25,0.3333333333333333,-2525.0,-3016.0,0.75,-364.72222222222223,91830.78,0.152863659401926,9.666666666666666,-223.0,0.0,-365.5,4.0,0.5,0.4998903508771933,-96.0,0.0048685048685048,0.2542763157894738,-124.0
103722,0,0.3506958432829587,0.3100029652396353,0.7349455405230529,0.8148148148148148,22.0,-1373.6666666666667,547292.58,4.148148148148148,36.083333333333336,0.9166666666666666,-10629,0.2,0.0833333333333333,-1852.0,-3703.0,0.8,-767.0833333333334,622668.375,0.3483864897920782,28.0,-1735.0,274070.52,-1366.0,11.0,0.6,41.5925925925926,-27.0,0.0160024154589371,6.5413105413105415,-1366.0
103770,0,0.5638350489514956,0.4921903249169826,0.3721498460380922,0.0833333333333333,4.0,-993.7857142857144,21895.97296875,0.0833333333333333,16.428571428571427,0.5,-17885,0.2857142857142857,0.5,-2723.0,-1994.0,0.7142857142857143,-412.4285714285714,139161.15,0.1114900754822477,12.714285714285714,-368.0,0.0,-683.2857142857143,4.0,0.5,0.2245614035087719,-96.0,0.0,0.2245614035087719,-226.0
103900,1,0.5549467685334323,0.7488996795546238,0.6813012906952672,0.0,0.0,-916.6,8171.558052631579,0.0,30.4,0.6,-15901,0.25,0.4,-1453.0,-154.0,0.5,-535.8,57244.185,0.0096849254763851,31.0,-893.0,0.0,-930.0,0.0,0.5,0.0,-96.0,0.0,0.0,-482.0
104038,0,0.5406544504453575,0.5789554792061148,0.3733361470358338,0.3037974683544304,7.0,-1704.6666666666667,44876.78658227848,0.3037974683544304,56.523809523809526,0.8095238095238095,-15997,0.4285714285714285,0.1904761904761904,-2768.0,-4009.0,0.5714285714285714,-897.047619047619,183779.415,0.2506094892792398,25.0,-182.0,0.0,-738.75,7.0,0.3809523809523809,1.2654982148653031,-79.0,0.0108887572122866,1.2654982148653031,-251.0
104220,0,0.2764406945454034,0.5745248753139832,0.8204213977086313,0.0,0.0,-1619.909090909091,0.0,0.0,53.09090909090909,0.7272727272727273,-15456,0.1428571428571428,0.2727272727272727,-2409.0,-2220.0,0.7142857142857143,-879.0,0.0,0.1436335403726708,28.0,-1929.0,0.0,-830.0,0.0,0.7142857142857143,0.0,-38.0,0.0,0.0,-93.0
104356,0,0.7557400501752248,0.5653059573941309,0.4462264843699439,1.4090909090909092,7.0,-1583.375,202806.2781818182,1.5909090909090908,38.875,0.75,-13027,0.1,0.25,-2599.0,-2956.0,0.8,-729.125,281765.88,0.2269133338450909,36.0,-231.0,33.705,-1080.0,7.0,0.4,4.014799154334039,-45.0,0.0,3.7357293868921775,-1080.0
104565,0,0.6446794549585961,0.3691568341814688,0.7494692561769912,0.4242424242424242,3.0,-1107.7333333333331,156788.78727272726,0.4242424242424242,26.0,0.8,-21216,0.2142857142857142,0.2,-2749.0,-3641.0,0.7857142857142857,-576.9333333333333,272693.385,0.1716157616892911,22.0,-447.0,0.0,-881.6666666666666,3.0,0.5714285714285714,0.6268939393939397,-33.0,0.0,0.6268939393939397,-308.0
104723,0,0.7252764347002191,0.6319714048751361,0.6515857019415191,2.3,11.0,-1160.2857142857142,114013.17,2.7,24.285714285714285,0.8571428571428571,-16089,0.2222222222222222,0.1428571428571428,-2771.0,-1814.0,0.7777777777777778,-633.0,194169.51,0.1127478401392255,11.0,-378.0,0.0,-389.0,7.0,0.7777777777777778,14.011111111111113,-10.0,0.0129870129870129,8.233333333333334,-389.0
104862,0,0.4614823912998385,0.5874070385666036,0.2803756797133974,0.0,1.0,-1056.6666666666667,42077.3229113924,0.0126582278481012,29.5,0.8333333333333334,-12966,0.25,0.1666666666666666,-1864.0,-1039.0,0.75,-501.1666666666667,145960.83,0.0801326546351997,21.0,-286.0,0.0,-626.0,0.0,0.625,0.0126582278481012,-79.0,0.0,0.0,-626.0
104910,0,0.5989262182569273,0.4131320005045074,0.742087275212457,0.0681818181818181,5.0,-1138.5,32775.38217391304,0.0652173913043478,38.0,0.3333333333333333,-19765,0.3333333333333333,0.6666666666666666,-2455.0,-6233.0,0.6666666666666666,-130.5,116466.885,0.3153554262585378,30.25,-2789.0,0.0,-898.25,5.0,0.6666666666666666,0.281414237935977,-94.0,0.0,0.2941483803552769,-103.0
104980,1,0.1929422277169508,0.6294655394356058,0.0654190301243255,0.391304347826087,23.0,-178.5,13786.914130434783,1.173913043478261,6.5,0.0,-11391,0.2592592592592592,1.0,-245.0,-401.0,0.7407407407407407,-16.0,317099.025,0.0352032306206654,6.5,-94.0,0.0,-178.5,8.0,0.3703703703703703,23.332015810276683,-24.0,0.125,2.794466403162055,-112.0
104984,0,0.4135967602644276,0.4866494317218325,0.5020160073307067,0.4347826086956521,11.0,-1790.0,128359.74032608696,0.6086956521739131,38.66666666666666,0.0,-16358,0.3636363636363636,1.0,-2571.0,-5837.0,0.6363636363636364,-13.0,286950.69,0.3568284631373029,38.66666666666666,-1402.0,0.0,-1790.0,11.0,0.5454545454545454,3.4495938843764926,-93.0,0.0,2.468227424749164,-236.0
105008,0,0.5298898341969072,0.6887359252995087,0.5482507340348138,0.0,0.0,-467.0,0.0,0.0,16.0,0.5,-16677,0.5,0.5,-467.0,-2820.0,0.5,-200.0,0.0,0.1690951610001798,16.0,-468.0,0.0,-467.0,0.0,0.4,0.0,-14.0,0.0,0.0,-467.0
105118,0,0.445396241560834,0.6501433131614156,0.5919240174953115,0.1,5.0,-1041.0,258351.0795,0.6,30.25,0.75,-13592,0.5,0.25,-1635.0,-458.0,0.5,-811.5,323347.5,0.0336962919364332,7.0,-592.0,0.0,-204.0,2.0,0.5,2.0421052631578944,-21.0,0.0,0.1999999999999999,-204.0
105283,0,0.4418358231994413,0.3107940173684109,0.2043839043791569,1.1,19.0,-734.6666666666666,256894.8795,3.5,24.666666666666668,0.6666666666666666,-9499,0.1666666666666666,0.3333333333333333,-1379.0,-544.0,0.8333333333333334,-525.6666666666666,498212.28,0.0572691862301294,11.0,-487.0,3141.0,-309.0,7.0,0.5833333333333334,36.5,-10.0,0.0,4.766666666666667,-309.0
105433,0,0.2608559142068693,0.6857748676410291,0.7875457592055303,0.925925925925926,7.0,-1432.5,103819.24333333332,1.4814814814814814,38.91666666666666,0.6666666666666666,-20406,0.125,0.3333333333333333,-2805.0,-427.0,0.875,-759.25,411870.15,0.0209252180731157,33.75,-1264.0,0.0,-1455.75,6.0,0.75,5.336182336182334,-29.0,0.0064102564102564,2.8404558404558404,-298.0
105457,0,0.0616842560883986,0.2710150563020767,0.5146081636802708,0.631578947368421,16.0,-534.5,207609.7365,3.0,16.5,0.6666666666666666,-13858,0.375,0.3333333333333333,-988.0,-1290.0,0.625,-229.16666666666663,323347.455,0.0930870255448116,12.5,-27.0,0.0,-364.0,3.0,0.625,14.947368421052632,-21.0,0.1933760683760683,0.912280701754386,-357.0
105510,0,0.1714683668967994,0.2560491288100203,0.2075382049111244,0.0,45.0,-217.2,30472.32535714286,9.0,7.6,0.4,-10054,0.1666666666666666,0.6,-262.0,-167.0,0.8333333333333334,-63.0,89909.46,0.016610304356475,7.333333333333333,-356.0,0.0,-206.66666666666663,0.0,0.5,265.84615384615387,-15.0,0.0,0.0,-121.0
105603,0,0.5082869913916046,0.6834944240565765,0.3810191091780858,1.75,14.0,-748.0,255257.325,1.5555555555555556,10.142857142857142,0.8571428571428571,-19437,0.1428571428571428,0.1428571428571428,-2029.0,-3157.0,0.8571428571428571,-367.1428571428572,479101.455,0.1624221844934918,4.0,-299.0,0.0,-98.0,14.0,0.4285714285714285,21.77777777777777,-10.0,0.0,24.5,-98.0
106169,0,0.326475210066026,0.6847655823170791,0.5361023245044872,1.303030303030303,3.0,-1128.0,182187.86181818185,1.3333333333333333,21.33333333333333,0.4444444444444444,-17107,0.2222222222222222,0.5555555555555556,-2354.0,-2277.0,0.7777777777777778,-518.3333333333334,282586.86,0.1331034079616531,28.6,-163.0,0.0,-855.2,3.0,0.6666666666666666,1.0416666666666663,-33.0,0.0132275132275132,1.03030303030303,-69.0
106390,0,0.6738300778602003,0.7420119929099824,0.6784983327043957,0.5862068965517241,9.0,-564.75,30852.535344827586,1.2413793103448276,16.5,0.75,-17905,0.125,0.25,-688.0,-2991.0,0.875,-376.75,134268.48,0.1670483105277855,13.0,-644.0,0.0,-379.0,2.0,0.625,3.903940886699508,-29.0,0.0,0.5369458128078819,-379.0
106394,0,0.4543210601605785,0.4308756742718075,0.7578481819246352,0.2105263157894736,4.0,-1641.375,112739.87889473684,0.2210526315789473,54.5,0.625,-18974,0.8,0.375,-2729.0,-3119.0,0.2,-788.25,206022.285,0.1643828396753452,55.66666666666666,-458.0,0.0,-1675.0,4.0,0.2,0.4080627099664053,-96.0,0.0,0.3807390817469204,-657.0
106419,0,0.6848276586890367,0.4287480882139266,0.3109073728504997,0.575,3.0,-1944.3333333333333,196853.067,0.575,37.0,0.6666666666666666,-11884,0.125,0.3333333333333333,-2783.0,-1919.0,0.875,-872.0,233443.755,0.1614776169639852,9.0,-269.0,0.0,-268.0,3.0,0.875,0.7634615384615386,-41.0,0.0,0.7634615384615386,-268.0
106505,0,0.4632753280912678,0.7044517857039133,0.5331068969265328,0.0,0.0,-384.5,9815.07609375,0.0,13.5,0.5,-12378,0.5,0.5,-433.0,-1050.0,0.5,-189.5,85323.465,0.0848279205041202,12.0,-316.0,0.0,-336.0,0.0,0.5,0.0,-96.0,0.0,0.0,-336.0
106604,0,0.2910973802776635,0.5415743513745471,0.4147983607659677,0.3170731707317073,9.0,-1268.3333333333333,34320.2937804878,0.6097560975609756,25.08333333333333,0.5833333333333334,-16013,0.3076923076923077,0.4166666666666667,-2689.0,-920.0,0.6923076923076923,-612.25,283062.24,0.0574533191781677,25.6,-527.0,0.0,-1066.8,9.0,0.5384615384615384,3.0439024390243903,-42.0,0.0039682539682539,2.021951219512196,-194.0
